6.6356e-01,1.1720e+00
-9.2482e-01,-1.5083e+00
-1.9428e-02,1.1158e+00
-8.4002e-02,-1.5205e+00
1.8436e+00,-3.0458e-01
7.1743e-01,-8.9183e-01
-7.1165e-01,-1.0855e+00
-1.0334e+00,8.2248e-01
1.4296e+00,2.0005e-01
6.0223e-02,4.5553e-01
2.5820e-01,1.9296e-02
-1.2318e+00,1.0145e+00
2.2427e-01,3.7152e-01
7.6285e-01,8.9844e-01
8.2359e-03,1.3666e+00
1.2067e+00,-1.3917e-01
3.3747e-02,-4.5565e-02
6.0664e-01,-2.0521e-01
-5.3843e-01,2.0385e+00
-1.5974e+00,-4.5095e-01
-2.5630e-01,9.9321e-02
1.1469e-01,-1.1692e+00
8.7076e-01,-1.1259e-01
6.5776e-01,7.7275e-01
-2.8164e-01,-7.1942e-01
3.6673e-01,-6.8861e-01
1.3968e-01,-6.8194e-01
-8.7588e-03,-3.9001e-01
-5.3169e-02,-7.2637e-02
1.0126e+00,4.7770e-01
-1.8853e-01,7.0124e-02
-4.3893e-01,-8.4643e-01
3.5013e-01,9.2798e-01
6.7360e-01,-2.1409e-01
-1.1083e+00,-6.8366e-01
1.6999e+00,3.7211e-01
-1.4920e+00,-1.4242e+00
2.1258e+00,1.1447e-02
7.3492e-01,5.5110e-01
-8.1507e-01,2.9400e-01
3.0145e-02,-5.8833e-02
9.7453e-02,-1.0138e+00
-7.0948e-01,-1.1352e+00
7.8590e-01,-7.2395e-01
-1.2873e+00,8.5723e-01
-4.0746e-01,-6.2123e-01
1.3749e+00,-4.0434e-01
-7.3212e-01,-2.8798e-02
-4.5899e-01,6.9298e-01
4.4025e-01,1.1426e+00
-1.6318e+00,1.7294e+00
3.6167e-01,7.1736e-01
7.9402e-01,8.5244e-01
1.8161e+00,-1.6859e+00
1.8085e-01,4.6252e-01
1.1412e-01,-1.4664e-01
-1.4753e+00,8.3430e-01
1.8564e+00,1.5141e+00
6.4252e-01,-4.5061e-01
-8.2640e-01,4.9721e-01
-1.3186e+00,-3.4857e-01
-2.1486e-01,-1.1529e+00
7.3464e-01,5.5014e-01
6.9922e-01,1.0244e+00
6.4525e-01,-3.2259e-01
5.2087e-01,1.5345e+00
1.6638e+00,-1.5814e-01
-4.0604e-01,1.8614e-01
-1.1235e+00,2.4748e-01
1.0119e+00,9.0272e-01
-7.8821e-01,8.1529e-01
-8.8657e-01,-9.3290e-01
-2.1967e+00,-1.5508e+00
-1.8181e-01,3.4764e-01
6.8066e-01,-9.2496e-01
8.6515e-01,-5.1203e-01
-7.5547e-01,-7.3894e-02
1.1426e-01,1.5230e+00
9.8004e-01,-5.2893e-01
2.1006e+00,-1.3768e+00
3.6976e-01,-9.3078e-01
5.6082e-01,1.1165e+00
-2.3988e+00,-6.9984e-01
-8.6206e-01,-2.0302e-01
-4.6720e-01,-4.4991e-01
1.3173e+00,2.1531e+00
4.6252e-01,-2.4755e-01
1.6507e+00,-1.3328e+00
2.2800e-02,2.0607e-01
2.5299e-01,1.6035e+00
1.7166e+00,1.6022e+00
-7.3229e-01,9.8619e-01
7.3954e-01,-1.7692e+00
-3.3052e-01,-1.6854e+00
-1.1944e+00,-4.9031e-01
2.5253e-01,8.4470e-01
1.3463e+00,-3.8675e-01
-1.1843e+00,-2.2163e+00
-9.6897e-01,-1.6685e+00
1.2615e+00,3.0744e-01
1.1979e+00,1.8105e-01
-1.9010e+00,-1.4180e+00
8.1653e-01,-5.3741e-01
-5.7087e-01,-2.4563e+00
-8.9754e-01,2.1671e-01
2.3842e-01,1.4750e+00
2.1448e-01,1.2128e+00
1.5769e+00,-1.5407e-01
1.7518e+00,4.2580e-01
1.2905e+00,1.6232e+00
1.4729e+00,-9.7202e-01
1.9246e-01,9.1315e-01
3.7320e-01,-4.1512e-02
-1.8351e+00,6.7007e-02
-2.6605e+00,4.0151e-01
-1.3236e+00,2.7679e-01
3.4015e-01,2.2695e-01
-9.4260e-02,1.4263e-01
9.9879e-01,-5.7718e-02
8.8787e-01,4.9634e-01
6.8801e-02,-1.8160e+00
-6.6175e-01,4.4168e-01
2.2603e+00,-9.6979e-01
1.1063e+00,-8.7063e-01
-1.7300e+00,-7.5916e-01
-9.6310e-01,-1.0402e+00
3.0976e-01,-7.2668e-01
2.1827e-01,-9.4404e-01
-1.3908e+00,-9.9093e-02
-1.5672e+00,-1.0225e+00
1.2374e+00,-6.1007e-01
-6.0509e-01,1.0397e+00
5.3506e-01,-8.7076e-01
-1.8054e+00,-7.3585e-01
7.4796e-01,-8.0375e-01
8.7773e-01,1.9488e-01
-5.3609e-01,-3.4031e-01
1.6355e+00,5.2657e-01
1.1365e+00,-8.7286e-01
-6.7565e-01,1.8340e-01
1.7779e+00,-5.8126e-01
-3.3630e-01,-1.8138e+00
1.0565e+00,3.7125e-02
7.9634e-01,1.0897e+00
1.9798e-01,-1.6680e+00
-4.6664e-02,1.3776e+00
-2.1624e-03,-1.5734e+00
1.7631e-02,-1.2839e+00
-5.6780e-01,-2.2536e+00
-1.4232e-01,-1.6349e+00
-3.7018e-01,-2.3015e+00
-2.0657e-01,-5.3264e-01
1.0344e+00,2.1183e-01
6.3611e-01,-2.7090e-01
-5.7657e-01,-7.8379e-01
-3.0773e-01,-1.2003e+00
3.9529e-01,-7.7631e-01
-7.0202e-01,-5.9066e-01
-1.3238e+00,-2.0007e-01
1.0195e+00,-9.7565e-01
-6.5739e-01,-8.0945e-01
9.4349e-01,2.4567e-01
1.2297e+00,-3.3285e-01
-1.7616e+00,6.0089e-01
1.0173e+00,-6.8956e-02
-9.6337e-01,-6.1729e-01
1.0451e+00,-4.6815e-01
-1.9061e-01,-7.0363e-01
1.0193e+00,5.8425e-01
-2.8052e-01,7.3171e-01
3.4677e-01,-2.0704e+00
8.2311e-01,-3.4380e-01
1.0623e+00,3.1147e+00
7.6157e-01,-7.0366e-03
6.6825e-02,-5.2357e-01
-3.9699e-01,2.4910e+00
-8.0687e-01,4.9672e-01
-5.2176e-01,2.6602e+00
7.8914e-01,-8.1909e-02
-1.2565e+00,9.0024e-01
7.4788e-01,1.4338e+00
2.8170e-01,4.4521e-01
-5.0736e-01,-8.3070e-01
-9.2513e-01,-8.0567e-01
5.2817e-02,-1.4803e+00
3.7590e-01,-4.6175e-01
5.9177e-01,-2.2419e+00
-6.3642e-01,-1.8636e+00
-3.4463e-01,7.9342e-01
8.8773e-01,-2.3676e+00
1.5212e+00,1.0492e+00
1.3237e+00,-9.3687e-01
1.6780e-01,-5.8411e-01
1.5110e+00,1.1598e+00
3.5919e-01,-2.0687e+00
1.1138e+00,-1.2921e+00
-7.0747e-02,2.2791e-01
-3.6199e-01,2.0907e+00
-1.8375e-01,8.2957e-01
-5.2533e-01,5.0841e-01
6.3020e-01,1.1080e+00
-8.6995e-01,-6.5397e-01
-1.8300e-01,1.2097e-02
-6.2206e-01,-1.1582e-01
1.0289e+00,1.7633e+00
3.5093e-01,-6.3194e-01
-1.1747e+00,-3.1633e-01
1.2632e-01,-7.5841e-01
6.9085e-02,-1.4517e+00
-1.2856e+00,1.0205e-01
5.2326e-01,8.1783e-01
-1.4782e+00,1.4623e+00
1.2790e+00,-3.3829e-01
1.9248e+00,3.4378e-01
3.9940e-01,1.0947e-01
-4.1710e-01,5.7750e-01
8.1032e-01,-2.9398e-02
-1.3421e-02,6.4945e-02
-1.2695e+00,5.8940e-01
-9.2508e-02,-2.6927e-01
3.3189e+00,9.1645e-01
-6.3934e-01,-3.9319e-01
7.4415e-02,-9.2922e-01
-1.6914e-01,7.0854e-01
8.1534e-01,-1.0821e+00
-9.6479e-01,-2.1774e-02
2.3671e-01,8.6233e-01
-2.0685e+00,-1.8899e+00
-2.4689e-01,1.4863e+00
1.5333e-01,7.0355e-01
-1.3977e+00,2.4474e-01
-6.2587e-01,1.9483e+00
-1.4708e+00,-1.1840e+00
-1.0789e+00,1.3022e+00
8.6721e-01,-3.7377e-01
8.5485e-01,1.7835e+00
8.8373e-01,-2.7462e-01
4.0803e-01,-1.9967e-01
-2.2702e-01,9.8496e-01
8.6607e-01,-9.4233e-01
-6.9611e-01,-7.8157e-01
-2.7156e-01,1.1043e+00
-1.4427e+00,5.1540e-01
3.5609e-01,1.5761e+00
-2.5857e-01,1.6758e+00
-3.2693e-01,2.4878e-01
-4.4357e-01,-9.4432e-01
-1.2849e-02,2.2504e-01
-1.5661e+00,1.2453e+00
6.8920e-01,-2.9948e-01
8.6169e-01,3.9000e-01
3.3873e-01,1.7165e-01
-3.5274e-01,1.2157e-01
-5.7187e-01,-5.6532e-01
-6.0189e-01,-7.8956e-01
-6.4244e-01,2.0493e+00
-1.5970e+00,7.1295e-01
-4.7655e-01,6.3696e-01
6.8908e-02,1.8315e+00
5.3821e-01,-1.3456e+00
-1.7840e-01,-2.4030e-01
-1.1095e+00,-8.4893e-02
-5.4646e-01,3.1445e-02
8.8846e-01,-8.6998e-01
4.7457e-01,-1.0685e-01
-3.1022e-01,-7.3790e-01
-3.0744e-02,3.6839e-01
-2.5512e-01,7.0110e-01
-2.7911e-01,4.6694e-01
5.2164e-01,2.3581e-01
-5.9609e-01,-1.7166e-01
-1.3811e+00,1.0872e+00
-4.5658e-03,4.2815e-01
5.5453e-02,1.4278e+00
-1.5501e-01,-3.5051e-01
-6.3271e-01,3.0979e-01
-1.1948e-01,1.0529e+00
-2.0286e+00,-2.3176e-01
-1.4150e+00,3.9438e-01
1.1805e-01,7.2521e-01
7.7066e-01,-2.5049e+00
5.8280e-01,6.5136e-01
6.9343e-01,4.6823e-01
-1.7117e-01,5.2669e-01
-8.2762e-01,6.6821e-01
3.5540e-01,-1.5616e+00
-9.1781e-01,-3.0310e-01
8.2191e-01,-4.3546e-01
6.9911e-01,-9.5719e-01
-9.9471e-04,-3.3470e-01
-1.9240e-01,9.7969e-01
1.6694e+00,-7.8175e-01
-2.8055e-01,-1.1532e+00
1.2898e+00,9.7586e-01
1.2925e+00,9.1100e-01
6.5237e-01,-4.2999e-01
1.0740e+00,-1.0350e+00
7.6622e-01,-1.5920e+00
4.7950e-01,-5.4101e-01
-1.8510e+00,-9.0513e-01
2.1413e-01,4.5720e-01
3.8189e-01,-5.9617e-01
-5.3176e-01,1.6637e+00
4.9599e-01,-3.2784e-01
-1.7049e-01,-8.2625e-01
-1.9407e-01,-6.8160e-01
-1.0348e+00,-1.0854e+00
-3.8439e-01,1.5708e+00
-2.6781e-01,7.8023e-01
-7.6597e-01,-3.2151e-01
7.1094e-01,-6.4873e-01
1.0801e-02,-3.6910e-01
-4.1196e-01,3.6338e-01
4.5063e-01,4.3158e-01
-1.0160e+00,-4.3619e-02
6.3982e-01,-2.6057e-01
-3.0794e-01,-3.4187e-01
1.4276e+00,1.0240e+00
2.1452e+00,3.5262e-01
-2.1017e-01,-1.2449e+00
6.1480e-01,-3.0333e-01
-4.3989e-01,1.3727e+00
-3.8975e-01,-1.6098e+00
-1.1980e+00,2.2153e+00
4.6765e-01,5.2077e-01
-2.0540e+00,4.8253e-01
-1.5454e-01,7.0189e-01
1.4807e+00,7.3641e-01
-1.0870e+00,4.3986e-01
3.1523e-01,-2.4247e-01
-2.2983e+00,1.8046e+00
8.4005e-01,-4.4309e-01
-8.6819e-01,-1.7618e+00
-6.2804e-01,2.1169e-01
-1.7650e+00,4.5901e-01
1.1113e+00,1.1981e-03
-7.5469e-01,-1.3598e+00
-1.2128e-01,1.3124e-01
9.4201e-01,1.9508e+00
8.3913e-01,-1.8936e-01
2.8077e-01,1.2169e+00
-5.8976e-02,-9.8585e-01
1.7500e+00,-2.5795e-01
-1.1378e+00,9.3057e-01
-2.8310e-01,2.0052e-01
-1.0719e+00,-1.1501e+00
-1.2178e+00,1.6757e-01
3.1160e-01,8.7982e-01
-2.3151e-01,-2.5102e-01
-5.4506e-02,1.0912e+00
-4.5404e-01,-7.7440e-02
-5.1762e-01,-7.8491e-01
1.5485e+00,1.0776e-01
1.0921e+00,-6.8878e-01
2.8960e-02,6.6179e-01
-1.4588e+00,1.6966e+00
-6.7661e-02,1.4196e+00
6.7215e-01,-9.6379e-01
-1.2456e+00,5.7174e-01
-1.9901e+00,1.5094e+00
2.6356e-01,-5.9692e-01
5.1645e-01,1.9374e-01
-6.1364e-01,-1.1174e+00
5.8885e-02,1.2021e+00
8.2090e-01,1.7523e-01
2.0862e-01,-1.9226e+00
8.2329e-01,1.6008e+00
2.8428e-01,2.3655e-01
3.8467e-01,2.1587e+00
-2.4420e-01,1.3858e+00
-6.6121e-01,-7.9318e-02
6.2411e-01,-3.7913e-01
-6.7196e-01,-3.4481e-01
3.5090e-01,-1.1529e+00
1.2152e-01,4.8171e-01
-3.2069e-01,-1.3292e+00
-4.3496e-01,8.4658e-01
-5.8941e-01,-6.3347e-01
-8.5573e-01,1.3408e+00
-8.5729e-01,4.6011e-01
6.2019e-01,2.8279e-01
1.8598e-02,2.1235e+00
1.2979e+00,-9.4245e-01
4.1360e-01,-9.0212e-01
-1.0500e+00,-1.1510e+00
-6.1122e-02,2.9714e-01
-5.6664e-01,8.0176e-02
-5.8747e-01,-3.5966e-01
-5.9567e-01,-7.9548e-01
1.1575e+00,9.0307e-01
-1.6049e+00,2.8604e-01
-6.3612e-01,-1.8244e+00
1.1494e+00,-6.1385e-01
1.0777e-01,6.7022e-01
-6.1230e-01,2.4389e-01
1.9816e+00,1.0220e+00
1.1329e-01,1.3892e+00
-2.4900e+00,4.0165e-02
-8.5405e-01,-4.2636e-01
4.6044e-01,-1.1592e+00
6.1692e-01,-1.4071e+00
-6.4595e-01,-7.6842e-01
1.5966e-01,8.0098e-01
-1.0119e+00,-2.4773e-01
1.2349e-01,-1.4246e+00
1.0526e+00,-3.6582e-01
6.6461e-01,-2.8404e-02
-5.5687e-02,-5.6808e-01
-1.2301e+00,1.0427e-01
1.5417e-01,1.4608e+00
1.5223e+00,-1.6067e-01
5.8397e-01,8.8717e-01
-8.2745e-01,-4.0238e-01
-5.1631e-01,-1.5630e+00
-5.5606e-01,-9.5842e-01
-2.0306e-02,-1.2761e+00
3.5332e-01,1.5310e+00
1.9701e-01,-3.1645e-01
-4.5269e-01,-4.7344e-01
-4.6681e-01,-5.2532e-01
2.1718e+00,-7.8382e-01
-1.0016e+00,1.9492e-01
1.1250e+00,6.1706e-01
-1.2902e+00,-6.6058e-02
5.0358e-01,-1.8424e+00
-3.2091e-01,5.4088e-01
-3.5329e-01,5.2486e-01
-7.2728e-01,3.9767e-02
2.3737e-01,7.3558e-01
-4.3322e-01,4.5385e-01
-2.0137e-01,-1.1228e+00
7.8718e-01,-1.5032e+00
-3.0585e+00,-2.0758e+00
-7.5133e-01,-1.5482e-02
8.6797e-01,7.0590e-01
-3.9774e-01,1.1488e-01
-1.3818e+00,2.7752e-01
1.5605e-02,5.7587e-01
1.8257e-01,-1.1067e+00
2.7046e-01,1.2011e+00
-9.8307e-01,-1.4049e+00
-5.4330e-02,-5.2221e-01
1.4369e+00,-1.0627e+00
1.1972e+00,-1.0694e+00
1.9845e-01,3.4132e-01
-1.1662e+00,2.3730e-01
-3.7631e-01,1.2610e+00
-8.4147e-01,1.6625e+00
-1.3893e+00,-2.8632e-01
1.0156e+00,2.8561e-01
-1.2621e+00,3.7903e-01
-1.9865e+00,-8.9137e-01
1.1171e+00,1.4596e+00
1.0942e+00,7.2318e-01
-1.1863e+00,6.3228e-01
7.0371e-01,4.4705e-01
1.5855e+00,1.4098e+00
6.4891e-01,1.5289e+00
-1.4400e+00,3.5251e-01
-6.1464e-01,1.5157e+00
-1.0990e+00,2.3344e-03
-5.6904e-02,9.4740e-01
1.9485e+00,1.5159e+00
-4.6111e-01,1.7884e+00
-9.5412e-01,5.8886e-01
-4.2070e-01,2.7517e-01
-1.9817e-01,2.0637e-01
2.8802e-01,-2.3410e+00
-9.2383e-01,-1.7074e-01
5.2666e-01,8.8768e-01
3.6234e-01,9.9729e-01
1.1403e+00,8.3010e-01
3.8830e-01,-1.8800e+00
-4.1484e-01,-2.8751e-01
1.2690e+00,1.3362e+00
1.3824e+00,-1.2166e+00
-7.5841e-01,-6.1892e-01
8.6666e-01,1.7953e+00
1.3315e+00,-5.0338e-03
9.0652e-01,2.2221e-01
-4.0628e-01,3.7996e-01
6.3275e-01,-2.9948e-01
-1.5455e+00,-1.0367e+00
9.7736e-01,3.7724e-01
1.0500e+00,5.9562e-01
1.3105e+00,-5.2627e-01
-1.5488e+00,9.4564e-01
-8.7304e-01,1.9756e+00
1.7336e-01,4.0859e-01
1.1623e+00,-4.7072e-01
2.4048e+00,1.2653e+00
2.6572e-01,9.5291e-01
-8.0677e-01,5.9670e-02
-5.2984e-01,-3.6979e-01
-1.3027e+00,1.0859e+00
-1.2151e+00,-1.1467e+00
-8.8011e-01,-6.2928e-01
-1.4680e+00,-4.9004e-01
1.8870e+00,2.1616e+00
6.6482e-01,-1.5450e+00
1.8269e+00,2.1452e+00
-7.7087e-01,-4.4541e-01
-4.9988e-01,5.7722e-01
-9.0425e-01,7.6733e-01
2.5900e-01,-6.3391e-01
3.8457e-01,7.6798e-01
-5.1093e-01,-1.3318e+00
-6.3622e-01,3.7996e-01
-1.4620e+00,8.1443e-02
-1.2616e+00,-1.0612e-01
-2.6266e+00,1.0183e+00
2.0380e-01,-5.5364e-01
-2.2158e-01,2.8172e-01
-1.0944e-02,-5.2257e-01
-8.1593e-01,-2.0068e-01
-2.2096e-01,-1.3704e-01
1.3521e+00,-6.3863e-01
1.0834e+00,2.1114e-01
4.6063e-01,5.6405e-02
-1.2616e-01,-5.9840e-02
-1.4749e+00,9.8121e-01
2.2214e+00,-2.6321e+00
-1.0138e-02,6.3356e-01
-2.8364e-01,3.5683e-01
9.1404e-01,-9.3296e-01
-2.4544e-01,-1.3591e+00
-1.1066e+00,3.1926e-01
2.4889e+00,-5.7303e-01
-6.0844e-01,6.3511e-01
8.9399e-01,-1.6506e+00
-2.9437e-01,2.3709e-01
1.3654e+00,5.8149e-01
-3.6199e-01,-2.6857e-01
-6.6370e-01,-6.4765e-01
-2.2988e-01,-1.0339e+00
-1.7070e-01,1.0366e+00
8.8853e-02,-7.4050e-01
-9.7813e-01,-3.0208e-01
-1.4286e-01,2.6996e-01
-4.7977e-01,9.9112e-01
3.1479e-01,-7.5854e-01
1.1335e+00,2.8979e-01
-1.8329e+00,8.2092e-01
-1.3777e+00,6.2266e-01
3.2875e-01,-8.5763e-01
-5.3632e-01,8.9631e-01
9.5266e-01,-7.5569e-02
-9.5999e-01,-2.5005e-01
6.0138e-01,-3.7712e-01
-7.4183e-01,3.4492e-01
-2.5309e+00,-8.5746e-01
1.1732e+00,-1.8348e-01
-1.4779e+00,-2.2893e+00
1.2459e+00,1.1978e+00
-1.0476e+00,-4.9085e-01
1.8147e+00,-5.4940e-01
-8.5394e-02,-1.1816e+00
6.1189e-01,1.1555e+00
-3.6683e-01,-8.4366e-01
-8.4817e-01,9.5336e-01
4.5037e-01,9.9587e-01
1.2672e+00,1.3013e+00
1.0199e+00,3.6970e-01
1.0051e+00,-2.9354e-01
2.0276e-01,-1.0886e+00
3.7677e-01,3.5324e-01
-5.9079e-03,-1.4409e+00
-1.2897e+00,9.5122e-01
1.0496e+00,4.1722e-01
-5.5199e-01,-1.7657e+00
-5.8740e-01,3.8881e-01
1.2621e+00,9.7211e-01
-2.9031e+00,-3.0726e+00
-3.0557e-01,1.1784e+00
6.7737e-01,8.4577e-01
2.4728e+00,-1.0940e+00
-4.8501e-01,3.4367e-01
3.4250e-01,-3.2892e-01
5.6674e-01,1.8949e+00
1.1009e+00,-4.8641e-01
6.5546e-01,5.9823e-01
-9.3536e-01,-8.4365e-01
-8.6419e-01,2.6031e-01
-3.2072e-01,-1.3570e-01
1.2987e+00,8.3275e-01
5.6076e-01,1.0481e+00
-6.0580e-01,-4.8517e-02
1.0921e+00,1.1498e-02
1.1414e+00,-2.8896e+00
2.2415e-01,2.5199e-01
-1.0958e+00,-8.6253e-01
1.9943e+00,-1.8845e+00
-2.5663e+00,2.8322e-01
-6.2862e-02,-1.2608e+00
1.2808e+00,-4.3385e-01
-4.2378e-01,-1.6590e-02
5.0697e-01,-5.6412e-01
4.1226e-01,2.0146e+00
6.1203e-01,-1.1652e+00
1.0895e-01,4.6188e-01
-3.6825e-01,-6.1301e-01
1.2002e-01,-6.1639e-01
1.9809e+00,-4.0909e-01
-2.7040e-01,-1.1648e+00
-2.6647e-01,-1.6456e+00
1.7634e-01,9.2256e-01
-9.2767e-01,-4.9880e-01
-6.7549e-01,-2.8319e-01
6.4624e-01,4.1448e-02
1.1301e+00,6.3971e-03
1.5965e+00,-1.3497e-01
-1.5342e+00,-5.5634e-01
-8.1049e-01,-2.0984e-01
7.6338e-01,-5.5454e-01
4.2313e-02,3.4489e-01
5.0949e-01,6.0036e-01
1.1627e+00,5.6339e-01
1.4045e+00,1.4457e-01
6.0713e-01,3.1810e+00
1.6337e-01,8.0911e-01
-1.4234e+00,4.2628e-01
1.7156e+00,-1.3885e-01
-7.7967e-01,2.1193e-01
-3.6864e-01,5.3982e-01
-2.4338e-01,8.4961e-01
2.8554e-01,8.0004e-01
8.3049e-01,1.2113e+00
9.0057e-01,-5.5245e-01
-2.0625e-01,1.2816e+00
-4.4163e-01,1.8128e+00
-1.2960e-01,1.1216e-01
8.4368e-01,3.4281e-01
-1.1231e+00,8.7720e-01
4.6436e-03,1.3105e+00
-1.6469e+00,2.9519e-02
1.1394e+00,6.1313e-01
-1.1217e+00,-9.6187e-01
-2.4971e+00,3.4543e-01
8.5701e-02,-1.2241e+00
-4.7400e-01,-4.0246e-01
-3.4908e-01,-3.2524e-03
-1.7457e-01,3.9113e-02
4.7364e-01,1.3484e+00
-4.2570e-01,-1.4973e+00
7.6770e-01,1.2570e+00
-2.7841e+00,4.4707e-01
-1.0078e+00,-1.5440e+00
-8.3602e-01,3.7992e-01
1.1268e+00,-5.7408e-02
3.4784e-01,-1.7393e+00
1.7214e-02,1.1571e+00
-5.9360e-01,4.3780e-01
1.6942e-01,6.6271e-02
-4.9909e-01,-7.6178e-01
-5.0169e-01,-1.2556e+00
-4.7437e-01,8.1289e-01
4.9346e-01,-1.0841e+00
-5.4385e-01,-6.4221e-01
-1.2104e-01,4.7274e-01
-1.3491e+00,3.6420e-01
-1.9780e-01,-3.7290e-01
-2.8243e-01,-1.1979e+00
2.6147e+00,2.4969e+00
1.2044e+00,-8.3005e-01
1.1761e+00,-4.5103e-01
-6.9774e-01,-1.2244e-01
-4.8872e-01,9.5953e-01
-3.5437e-01,1.0474e+00
-3.0951e-01,2.3406e-01
-2.1518e-01,-1.7412e+00
-7.0603e-01,-9.4820e-01
5.4901e-01,-3.2866e-02
7.3591e-01,1.0740e+00
1.1330e+00,-1.1956e+00
-2.0016e+00,1.1176e-01
-1.3231e+00,-3.9234e-01
-2.3360e-01,-2.5663e-02
-3.8972e-02,-1.1088e+00
-8.6517e-01,-1.6511e+00
1.4123e-01,-2.9584e-02
1.5680e+00,-8.2044e-01
8.7451e-01,7.8067e-02
-2.4876e-01,-1.1880e+00
2.4494e-01,-1.7122e+00
-5.9651e-02,-8.9608e-01
2.0396e+00,1.4552e+00
4.7777e-02,7.0120e-01
1.1665e+00,5.7858e-01
-2.3652e+00,1.4238e-02
-2.5191e-01,6.1946e-02
4.8432e-01,-8.1517e-01
3.6063e-01,-4.8685e-01
-2.9252e-01,-1.6481e+00
-1.7359e+00,-7.6714e-01
-1.0698e+00,-1.6045e-01
-6.5491e-01,-3.1471e-01
2.1106e-01,7.5429e-01
-2.3776e-01,-5.8720e-01
-1.7297e+00,1.0414e+00
-1.8835e+00,-1.4116e-01
1.2036e+00,1.8859e+00
-4.7395e-01,-8.3066e-01
-1.8170e+00,-4.8429e-01
-1.0815e-01,8.7222e-02
-3.3803e-01,-1.5783e+00
3.0595e-03,-6.8100e-02
1.2888e-01,-4.7112e-01
2.5376e-01,-8.1721e-01
-5.2924e-02,6.5429e-02
4.7805e-01,2.5037e-01
3.6636e-03,5.8832e-01
1.1742e+00,-4.0945e-01
-4.8481e-01,-3.6767e-01
2.6463e-01,-5.6001e-01
1.3152e+00,-1.0616e-01
-7.6240e-01,6.8460e-01
1.1859e+00,-1.2056e+00
4.9509e-01,-1.5876e+00
-1.4721e+00,-3.0996e-01
7.1396e-01,-3.9016e-01
3.8285e-01,2.4763e-01
-2.0976e-01,-7.8907e-02
8.4322e-01,1.2654e+00
1.1164e+00,7.4904e-01
-1.5347e+00,-9.0897e-02
1.2404e+00,-1.9275e-01
-1.2648e-01,8.2426e-01
7.0399e-01,9.1476e-01
-6.8583e-01,-5.3381e-01
8.3490e-01,5.4304e-01
4.9489e-01,-1.9962e-01
2.0383e+00,6.4190e-01
7.4127e-01,-4.1883e-01
-2.5141e-01,-2.1623e-01
1.3188e+00,-4.5028e-01
5.7450e-01,1.7441e+00
-5.7847e-01,1.6841e+00
